,id,name,start_date_local,type,distance,moving_time,elapsed_time,total_elevation_gain,end_latlng,average_heartrate,average_cadence,elev_high,elev_low,gear_id
725,5312072831,Morning Run,2021-05-17T07:01:13Z,Run,6683.3,1753,1753,2.0,"[40.793762, -111.934417]",149.3,91.5,1282.8,1267.0,g8097916
726,5309029216,Morning Run,2021-05-16T09:04:46Z,Run,19469.8,10001,11342,882.0,"[40.699812, -111.717677]",135.0,75.2,2510.2,2088.2,g7776293
727,5303188990,Lunch Run,2021-05-15T12:46:41Z,Run,9006.0,4570,5468,383.0,"[40.74611, -111.573449]",111.0,72.3,2277.2,1941.6,g7776298
728,5297369652,Lunch Run,2021-05-14T11:55:09Z,Run,12996.8,4879,5021,555.0,"[40.699274, -111.707957]",155.4,86.8,2222.8,1847.6,g7776296
729,5278860042,Morning Walk ,2021-05-11T08:19:20Z,Hike,2812.8,1985,2070,32.0,"[40.779693, -111.885437]",85.7,58.4,1411.4,1382.2,g8097916
730,5278691561,Morning Run,2021-05-11T06:35:00Z,Run,15155.4,5783,6141,502.0,"[40.779887, -111.885443]",152.7,88.0,1744.2,1357.0,g8097916
731,5276324215,Evening Walk,2021-05-10T19:13:10Z,Hike,3978.9,3383,3523,84.4,"[40.820768, -111.903983]",65.5,55.4,1634.8,1565.6,g7776293
732,5273052925,Morning Run,2021-05-10T06:58:59Z,Run,10788.8,2837,2837,3.0,"[40.793903, -111.934403]",137.1,92.3,1283.2,1260.8,g8097916
733,5270980586,Afternoon Hike,2021-05-09T14:42:49Z,Hike,7816.7,7364,7566,312.0,"[40.790405, -111.713184]",104.1,55.1,2092.6,1810.2,g7776298
734,5263507091,Morning Run,2021-05-08T09:20:24Z,Run,16101.8,8018,8328,993.0,"[40.790786, -111.713268]",136.9,76.8,2738.8,1789.8,g7776293
735,5254215062,Afternoon Run,2021-05-06T17:06:08Z,Run,9711.4,3857,3893,493.0,"[40.754074, -111.825675]",138.9,81.6,1908.6,1476.8,g7776296
736,5249340254,Family walk ,2021-05-05T20:06:20Z,Hike,3312.6,3031,3580,95.8,"[40.826207, -111.896795]",84.2,55.2,1675.4,1578.0,g7776298
737,5243917615,Family walk ,2021-05-04T18:43:07Z,Hike,5942.8,4764,5539,207.4,"[40.82095, -111.903821]",89.2,54.4,1704.8,1582.4,g7776293
738,5243120251,Afternoon Run,2021-05-04T14:52:16Z,Run,9690.8,4753,4952,630.0,"[40.761881, -111.823861]",144.5,78.2,1906.2,1504.8,g7776293
739,5238129466,Afternoon Run,2021-05-03T16:21:50Z,Run,11050.4,4815,5129,504.0,"[40.826146, -111.896338]",145.8,82.3,1932.2,1563.2,g7776298
740,5232411103,Lunch Run,2021-05-02T11:09:16Z,Run,20171.6,8079,9061,609.0,"[40.864933, -111.838426]",154.5,84.1,2166.2,1573.4,g7776293
741,5226561492,Afternoon Run,2021-05-01T15:21:52Z,Run,10234.1,2999,3045,45.0,"[40.658572, -111.843963]",144.3,88.7,1352.6,1320.0,g8097916
742,5218850804,Morning Run,2021-04-30T08:09:44Z,Run,16558.9,6807,6986,475.0,"[40.863774, -111.836726]",144.6,86.5,2042.2,1583.6,g7776293
743,5214029485,Morning Run,2021-04-29T09:56:02Z,Run,13859.6,4464,4606,406.0,"[40.864889, -111.838452]",152.8,89.2,1982.6,1573.8,g7776293
744,5208233722,Morning Run,2021-04-28T09:10:34Z,Run,11617.8,4520,4664,575.0,"[40.820713, -111.903854]",144.9,82.9,1870.4,1487.0,g7776298
745,5204728654,Afternoon Run,2021-04-27T17:09:48Z,Run,6452.9,1634,1644,5.0,"[40.793714, -111.934434]",151.6,90.9,1283.0,1267.0,g8097916
746,5191758484,Morning Run,2021-04-25T09:18:55Z,Run,10752.3,4278,4380,486.0,"[40.820704, -111.903979]",140.9,81.9,1874.0,1571.0,g7776293
747,5180266305,Afternoon Run,2021-04-23T16:04:33Z,Run,7559.9,2930,3035,327.0,"[40.82075, -111.903794]",137.4,81.0,1864.4,1564.8,g7776296
748,5169874497,Evening Run,2021-04-21T18:38:44Z,Run,5856.1,2097,2254,154.0,"[40.784077, -111.892678]",152.1,87.7,1494.2,1345.2,g7776296
749,5157412377,Afternoon Run,2021-04-19T15:50:36Z,Run,12902.9,4396,4472,502.0,"[40.820648, -111.903669]",151.7,88.4,1942.8,1573.8,g7776293
750,5154866206,Mantua reservoir ,2021-04-18T14:00:00Z,Hike,6437.4,5400,5400,0,[],,,,,g7776298
751,5154854938,Hike w/ friends,2021-04-17T15:50:44Z,Hike,6437.4,5400,5400,0,[],,,,,g7776298
752,5143719104,Morning Run,2021-04-17T08:43:03Z,Run,16849.3,7228,7642,827.0,"[40.820711, -111.903746]",143.7,79.8,1946.2,1568.8,g7776298
753,5139377799,Evening Run,2021-04-16T18:21:23Z,Run,5536.2,3222,3557,239.0,"[40.822483, -111.902906]",110.9,67.0,1738.8,1573.2,g7776298
754,5134129378,Afternoon Run,2021-04-15T16:01:42Z,Run,14589.2,6904,7170,688.0,"[40.785776, -111.852978]",140.8,77.3,2090.2,1582.2,g7776298
755,5119799812,Morning Run,2021-04-13T07:55:19Z,Run,8345.3,3251,3292,384.0,"[40.822393, -111.903017]",150.6,84.8,1883.4,1574.4,g7776298
756,5111045496,Lunch Run,2021-04-11T12:26:25Z,Run,9284.0,5353,6370,448.0,"[41.264933, -111.824685]",110.3,62.0,1943.2,1495.8,g7776298
757,5103048927,Morning Run,2021-04-10T07:12:52Z,Run,19580.5,8456,9349,943.0,"[40.779066, -111.885522]",141.8,80.6,1853.0,1357.2,g7776298
758,5097630407,Morning Run,2021-04-09T10:03:37Z,Run,10622.4,5719,6197,505.0,"[40.826025, -111.896263]",124.6,70.5,1940.4,1572.6,g7776298
759,5093604561,Afternoon Run,2021-04-08T16:09:28Z,Run,8987.4,5106,5558,700.0,"[40.762222, -111.823942]",131.5,77.7,2152.2,1505.2,g7776298
760,5085170592,Morning Run,2021-04-07T07:54:35Z,Run,8483.5,3913,4008,356.0,"[40.82226, -111.902908]",132.9,73.7,1875.0,1575.2,g7776298
761,5073917508,Morning Run,2021-04-05T07:18:07Z,Run,8406.1,3231,3292,263.0,"[40.784143, -111.892713]",150.2,84.9,1616.4,1351.0,g7776298
762,5070595098,Morning Hike,2021-04-04T09:57:32Z,Hike,10070.6,7554,7985,149.2,"[39.077554, -110.685348]",86.4,55.5,1615.2,1575.2,g7776298
763,5063880888,Afternoon Run,2021-04-03T13:26:33Z,Run,6870.2,2823,3449,43.0,"[39.112604, -110.733038]",114.4,76.4,1884.8,1867.8,g7776298
764,5057125611,Morning Ride,2021-04-02T10:59:31Z,Ride,21229.6,3196,3747,132.0,"[40.79369, -111.934672]",113.4,,1397.2,1302.8,b4786712
765,5052638676,Afternoon Run,2021-04-01T17:34:29Z,Run,7809.3,4777,5065,363.8,"[40.822266, -111.903432]",102.8,60.8,1876.8,1586.2,g7776293
766,5047024324,Afternoon Ride,2021-03-31T17:51:52Z,Ride,18013.6,2536,2536,36.0,"[40.793724, -111.934613]",110.6,,1286.2,1271.6,b4786712
767,5020785266,Buffalo Run 100,2021-03-26T09:59:57Z,Run,161655.0,61235,63020,2172.0,"[41.027745, -112.238303]",154.4,83.3,1452.8,1159.4,g8097916
768,5020749385,Evening Run,2021-03-25T18:51:04Z,Run,4874.2,1875,2035,7.0,"[40.79385, -111.9345]",139.4,83.0,1282.4,1261.0,g6884363
769,4999736016,Evening Run,2021-03-23T18:29:07Z,Run,8116.1,3011,3193,254.0,"[40.822145, -111.902858]",147.0,83.6,1698.8,1572.2,g7776298
770,4993187261,Afternoon Run,2021-03-22T15:06:08Z,Run,10113.8,3803,3930,263.0,"[40.76219, -111.824156]",152.5,85.9,1578.0,1498.6,g7776293
771,4987289204,Lunch Run,2021-03-21T12:22:41Z,Run,13360.5,4490,4507,274.0,"[40.779592, -111.885469]",134.3,88.5,1590.8,1377.2,g7776296
772,4979983562,Morning Run,2021-03-20T09:05:50Z,Run,20704.6,8663,9023,632.0,"[40.779272, -111.885519]",152.6,83.9,1773.6,1344.0,g7776298
773,4975150438,Afternoon Run,2021-03-19T16:40:51Z,Run,5977.2,3460,3790,274.0,"[40.699414, -111.721291]",119.2,69.3,2085.6,1838.0,g8097916
774,4970406789,Evening Run,2021-03-18T18:22:17Z,Run,9419.3,3264,3311,258.0,"[40.822397, -111.902315]",146.7,86.3,1728.4,1595.4,g7776293
775,4965026789,Afternoon Run,2021-03-17T16:22:17Z,Run,16541.3,5799,5864,460.0,"[40.752771, -111.825471]",148.7,85.6,1698.2,1474.4,g8097916
776,4950938033,Morning Run,2021-03-15T07:08:55Z,Run,16487.3,4593,4628,22.0,"[40.793859, -111.93446]",152.6,91.9,1282.4,1262.6,g8097916
777,4947344455,Morning Run,2021-03-14T09:07:06Z,Run,19402.1,7706,8029,421.0,"[40.779719, -111.885447]",123.4,86.5,1587.2,1381.4,g7776296
778,4941202892,Morning Run,2021-03-13T07:11:20Z,Run,35517.2,13687,14626,1239.0,"[40.779761, -111.885406]",157.0,85.5,1762.6,1344.4,g7776296
779,4934229115,Morning Run,2021-03-12T07:04:26Z,Run,11449.0,3199,3249,8.0,"[40.793836, -111.934486]",152.2,92.2,1282.4,1262.6,g7776296
780,4930959535,Lunch Run,2021-03-11T12:17:25Z,Run,15186.1,5714,5901,607.0,"[40.753704, -111.825251]",145.7,85.1,1966.4,1448.0,g8097916
781,4927064980,Evening Run,2021-03-10T18:45:32Z,Run,15144.0,5967,6065,431.0,"[40.778083, -111.850327]",161.5,84.0,1774.2,1405.0,g7776293
782,4908889771,Morning Run,2021-03-07T08:45:34Z,Run,16102.3,5236,5418,288.0,"[45.533387, -122.70492]",157.9,92.5,263.8,14.2,g7776296
783,4902777104,Lunch Run,2021-03-06T12:19:48Z,Run,14144.3,4461,4737,169.0,"[45.634825, -120.907632]",147.0,87.7,87.6,31.2,g7776296
784,4896017476,Lunch Run,2021-03-05T11:20:42Z,Run,12938.2,4697,4911,403.0,"[40.785735, -111.852853]",156.1,88.5,1797.0,1593.2,g7776298
785,4892029138,Afternoon Run,2021-03-04T16:33:31Z,Run,13429.2,5706,5810,413.0,"[40.779339, -111.885522]",157.9,84.2,1697.2,1341.6,g7776296
786,4886634983,Afternoon Run,2021-03-03T16:53:10Z,Run,14033.9,4621,4864,306.0,"[40.753661, -111.825805]",148.5,88.6,1593.0,1469.4,g7776293
787,4880106011,Morning Run,2021-03-02T08:56:47Z,Run,56579.4,21034,21897,980.0,"[41.024955, -112.239978]",147.9,80.9,1615.0,1279.2,g7776296
788,4874641301,Afternoon Run,2021-03-01T17:24:54Z,Run,10052.5,3219,3240,240.0,"[40.753886, -111.825163]",155.1,88.7,1596.4,1465.0,g7776293
789,4868127730,Morning Run,2021-02-28T10:46:34Z,Run,21888.6,6086,6148,35.0,"[40.793807, -111.934466]",160.5,90.4,1283.4,1258.2,g7776296
790,4861195493,Morning Run,2021-02-27T08:07:29Z,Run,34971.5,15202,15803,1066.0,"[40.791956, -111.878206]",161.2,85.2,1789.4,1386.6,g7776293
791,4855752064,Afternoon Run,2021-02-26T15:37:29Z,Run,14705.4,4726,4853,291.0,"[40.752645, -111.825426]",153.5,89.9,1578.0,1366.6,g7776296
792,4842403140,Morning Run,2021-02-24T07:16:50Z,Run,22863.4,8035,8278,794.0,"[40.779627, -111.885473]",157.8,89.4,1874.4,1328.2,g7776296
793,4839133659,Evening Run,2021-02-23T18:08:28Z,Run,4845.3,2003,2238,2.0,"[40.793763, -111.934489]",150.0,83.4,1282.6,1265.4,g7776296
794,4835452362,Morning Run,2021-02-23T05:42:04Z,Run,13515.6,4136,4163,13.0,"[40.793834, -111.934499]",149.6,89.6,1282.6,1265.2,g7776296
795,4827116169,Lunch Run,2021-02-21T11:08:04Z,Run,25683.7,7874,8176,278.0,"[40.658587, -111.843949]",151.2,90.0,1485.2,1308.0,g7776296
796,4819607368,Morning Run,2021-02-20T08:39:11Z,Run,24321.4,10507,10975,802.0,"[40.777996, -111.850046]",159.8,84.8,1775.2,1401.4,g7776293
797,4813128318,Morning Run,2021-02-19T09:25:31Z,Run,16179.0,4404,4429,287.0,"[40.779516, -111.885566]",160.0,92.5,1615.4,1370.0,g7776296
798,4809851865,Afternoon Run,2021-02-18T16:36:55Z,Run,8307.3,4582,5561,324.0,"[40.652744, -111.80636]",142.8,77.7,1700.2,1458.6,g7776293
799,4804657172,Afternoon Run,2021-02-17T16:02:10Z,Run,14104.9,4243,4290,258.0,"[40.78202, -111.878265]",160.9,91.4,1637.8,1407.6,g7776296
800,4791756998,Morning Run,2021-02-15T08:45:46Z,Run,11458.3,3614,3641,14.0,"[40.793789, -111.934732]",164.4,89.2,1284.0,1267.6,g7776296
801,4788763888,Morning Run,2021-02-14T09:29:19Z,Run,49572.1,18630,19180,1029.0,"[41.024717, -112.239885]",154.3,83.8,1594.6,1267.0,g7776293
802,4782200081,Morning Run,2021-02-13T09:38:25Z,Run,22716.5,8651,8818,726.0,"[40.778157, -111.84999]",138.3,87.3,1802.6,1450.4,g7776293
803,4777598674,Afternoon Run,2021-02-12T16:30:15Z,Run,9993.5,2862,2865,9.0,"[40.793739, -111.934398]",155.7,90.5,1282.2,1267.4,g6884363
804,4773148691,Afternoon Run,2021-02-11T16:11:43Z,Run,15360.9,6002,6222,558.0,"[40.779679, -111.885592]",159.3,85.3,1707.2,1366.4,g7776293
805,4767400346,Lunch Run,2021-02-10T12:15:19Z,Run,24161.9,6579,6723,46.0,"[40.793772, -111.934514]",156.5,90.1,1289.6,1273.2,g6884363
806,4763204944,Afternoon Run,2021-02-09T17:36:35Z,Run,11708.3,4398,4896,301.0,"[40.822264, -111.902943]",154.5,85.0,1710.8,1576.2,g7776293
807,4751481761,Morning Run,2021-02-07T08:05:08Z,Run,16598.7,6230,6520,463.0,"[40.778051, -111.850353]",157.4,86.0,1793.6,1427.6,g7776293
808,4747286415,Afternoon Run,2021-02-06T15:00:01Z,Run,25404.5,9090,9153,549.0,"[40.779453, -111.885547]",153.0,88.0,1777.4,1381.2,g6884363
809,4745954413,Morning Run,2021-02-06T10:01:08Z,Run,9997.4,3803,3885,354.0,"[40.784157, -111.892716]",155.6,86.7,1708.6,1353.2,g7776293
810,4738869301,Morning Run,2021-02-05T07:40:52Z,Run,9791.4,2642,2642,8.0,"[40.793773, -111.934707]",136.7,92.4,1282.4,1261.4,g6884363
811,4736200901,Afternoon Run,2021-02-04T16:08:28Z,Run,16693.2,5817,5848,368.0,"[40.789998, -111.879627]",149.6,87.8,1764.4,1404.2,g6884363
812,4730600489,Afternoon Run,2021-02-03T16:44:38Z,Run,8217.8,3109,3367,2.0,"[40.793805, -111.934687]",122.6,83.1,1283.0,1264.6,g6884363
813,4730377051,Afternoon Run,2021-02-03T15:25:09Z,Run,13363.4,3767,3877,7.0,"[40.7937, -111.934587]",134.1,89.6,1283.6,1270.8,g6884363
814,4725033555,Afternoon Run,2021-02-02T16:04:03Z,Run,14613.9,4373,4403,311.0,"[40.753893, -111.82601]",143.2,90.3,1592.6,1461.4,g6884363
815,4719826546,Afternoon Run,2021-02-01T17:57:00Z,Run,9891.5,3340,3425,286.0,"[40.822318, -111.902916]",152.1,88.9,1716.6,1580.8,g7776293
816,4714393512,Afternoon Run,2021-01-31T14:51:16Z,Run,13679.4,3805,3814,14.0,"[40.793808, -111.934554]",154.1,89.5,1283.4,1268.0,g6884363
817,4713538611,Morning Run,2021-01-31T10:18:37Z,Run,7811.9,4912,5932,481.0,"[40.699326, -111.72066]",111.9,65.0,2323.0,1837.8,g6691531
818,4707166433,Morning Run,2021-01-30T08:17:12Z,Run,38214.6,15235,16006,1159.0,"[40.793665, -111.934359]",156.6,83.5,1905.8,1249.4,g7776293
819,4697740653,Afternoon Run,2021-01-28T16:10:40Z,Run,13371.3,5912,6171,716.0,"[40.753806, -111.825776]",133.0,80.8,1912.8,1456.8,g7776293
820,4692962577,Evening Run,2021-01-27T19:16:43Z,Run,6501.5,2775,2955,175.0,"[40.779736, -111.885412]",126.7,84.2,1484.4,1372.4,g7776293
821,4689839892,Morning Run,2021-01-27T07:21:15Z,Run,9914.2,2788,2798,22.0,"[40.793839, -111.934693]",163.7,91.3,1282.8,1266.2,g6884363
822,4684469772,Morning Run,2021-01-26T06:29:55Z,Run,16109.8,6486,6624,551.0,"[40.779547, -111.885593]",157.8,87.1,1698.0,1330.0,g7776293
823,4683830195,Evening Activity,2021-01-25T19:15:30Z,Workout,0.0,2008,2008,0,[],83.2,,1315.4,1315.4,
824,4676271342,Morning Run,2021-01-24T09:07:35Z,Run,29266.6,13283,14584,1031.0,"[40.697489, -111.739972]",148.9,82.4,2237.6,1749.0,g7776298
825,4668246843,Morning Run,2021-01-23T06:42:25Z,Run,18757.9,5907,5939,320.0,"[40.793754, -111.934451]",162.3,91.6,1522.2,1260.8,g6884363
826,4662405854,Morning Run,2021-01-22T06:42:06Z,Run,16190.5,4341,4411,26.0,"[40.793845, -111.934476]",146.4,92.1,1281.8,1262.8,g6884363
827,4657279489,Morning Run,2021-01-21T06:32:23Z,Run,13948.7,5475,5571,430.0,"[40.779634, -111.885516]",160.1,87.8,1706.6,1337.0,g6348261
828,4655090866,Evening Activity,2021-01-20T19:27:43Z,Workout,0.0,2159,2159,0,[],82.2,,1293.2,1293.2,
829,4654796443,Afternoon Run,2021-01-20T16:55:01Z,Run,10011.7,3070,3102,211.0,"[40.753886, -111.826011]",155.2,90.1,1589.8,1464.6,g6348261
830,4652105972,Morning Run,2021-01-20T07:23:32Z,Run,8143.8,2278,2278,3.0,"[40.793837, -111.934437]",163.2,90.5,1282.4,1270.2,g6884363
831,4646776947,Morning Run,2021-01-19T06:58:42Z,Run,13087.0,3563,3610,19.0,"[40.79373, -111.934454]",146.5,91.9,1283.0,1267.2,g6884363
832,4643923892,Afternoon Run,2021-01-18T14:53:52Z,Run,13106.8,3709,3721,15.0,"[40.793833, -111.934539]",153.7,90.3,1283.2,1263.2,g6884363
833,4637913472,Morning Run,2021-01-17T09:12:28Z,Run,20424.9,7725,8158,713.0,"[40.521821, -111.833786]",161.2,86.7,2134.6,1469.2,g6884363
834,4631501094,Morning Run,2021-01-16T09:05:20Z,Run,22897.2,9006,9382,942.0,"[40.822259, -111.902932]",157.7,83.9,1880.0,1364.4,g6348261
835,4622328748,Evening Run,2021-01-14T18:12:41Z,Run,9474.5,3904,4118,268.0,"[40.822243, -111.902942]",145.4,83.8,1714.4,1575.6,g6348261
836,4622025278,Afternoon Run,2021-01-14T15:03:07Z,Run,18490.3,7852,8063,821.0,"[40.790617, -111.878891]",149.9,85.3,1882.6,1408.4,g6691531
837,4611996274,Afternoon Run,2021-01-12T16:57:49Z,Run,6562.7,2737,2922,207.0,"[40.78423, -111.892772]",146.5,83.4,1566.4,1349.6,g6691531
838,4606894587,Evening Run,2021-01-11T19:52:38Z,Run,10256.7,6284,6930,831.0,"[40.698167, -111.741868]",123.5,66.6,2530.4,1711.6,g6348261
839,4601411185,Afternoon Run,2021-01-10T13:32:10Z,Run,32562.9,9829,9928,551.0,"[40.793833, -111.934347]",157.2,88.6,1717.4,1271.2,g6884363
840,4595097425,Afternoon Run,2021-01-09T14:35:13Z,Run,13892.6,5954,6398,568.0,"[40.652598, -111.806297]",146.9,83.4,1839.8,1478.6,g6348261
841,4587080639,Morning Run,2021-01-08T06:39:25Z,Run,13302.8,5201,5265,425.0,"[40.779723, -111.885409]",158.6,87.8,1712.6,1339.6,g6348261
842,4584491189,Afternoon Run,2021-01-07T15:30:33Z,Run,11911.3,3990,4028,395.0,"[40.785231, -111.852199]",149.4,90.2,1784.6,1562.8,g6691531
843,4579611974,Afternoon Run,2021-01-06T16:04:17Z,Run,11992.3,4404,4612,310.0,"[40.822338, -111.90321]",154.3,87.7,1714.0,1563.6,g6348261
844,4574150759,Afternoon Run,2021-01-05T16:48:50Z,Run,7027.0,2885,3158,185.0,"[40.762168, -111.823934]",150.8,83.5,1567.4,1482.8,g4823501
845,4572072626,Morning Run,2021-01-05T09:43:13Z,Run,8585.8,2355,2523,4.0,"[40.793815, -111.934473]",162.1,90.8,1282.4,1261.8,g6884363
846,4569143508,Evening Run,2021-01-04T19:52:44Z,Run,9927.1,5801,6133,796.0,"[40.698129, -111.741909]",129.8,71.1,2510.4,1717.8,g4823501
847,4563524126,Afternoon Run,2021-01-03T15:38:10Z,Run,8150.6,3498,3621,341.0,"[40.822329, -111.903328]",139.3,82.2,1873.0,1571.6,g6691531
848,4556846123,Lunch Run,2021-01-02T11:34:41Z,Run,22535.9,8269,8802,459.0,"[41.025099, -112.239761]",160.3,86.9,1498.8,1294.8,g6884363
849,4551728413,Evening Activity,2021-01-01T18:17:03Z,Workout,0.0,2191,2191,0,[],107.9,,1299.2,1288.4,
850,4550801389,Lunch Run,2021-01-01T11:43:53Z,Run,10039.4,6203,7186,707.0,"[40.922458, -111.866319]",119.9,66.5,2082.2,1407.8,g6691531
851,4546184379,Lunch Run,2020-12-31T12:17:13Z,Run,14762.6,5099,5824,31.0,"[40.793744, -111.934663]",152.1,86.0,1284.0,1267.2,g6884363
852,4541581226,Afternoon Run,2020-12-30T13:02:07Z,Run,32560.1,10500,11313,594.0,"[40.793834, -111.934751]",155.1,89.6,1713.8,1267.8,g6884363
853,4537034239,Afternoon Run,2020-12-29T17:36:06Z,Run,5209.4,2137,2288,139.0,"[40.784051, -111.89271]",154.3,83.2,1498.2,1340.0,g6348261
854,4531583312,Afternoon Run,2020-12-28T14:56:52Z,Run,6503.8,1829,1829,3.0,"[40.79382, -111.934672]",154.8,89.7,1283.0,1266.0,g6884363
855,4526077810,Morning Run,2020-12-27T09:02:32Z,Run,15483.5,5929,6205,566.0,"[40.779682, -111.885526]",162.8,87.5,1711.0,1350.2,g6691531
856,4522121082,Afternoon Run,2020-12-26T15:30:45Z,Run,11373.7,2958,2967,10.0,"[40.793822, -111.934582]",158.6,90.7,1282.6,1256.8,g6884363
857,4517075493,Lunch Run,2020-12-25T12:06:23Z,Run,11809.8,5528,6335,350.0,"[40.864637, -111.838028]",150.5,80.2,1915.6,1576.8,g4595309
858,4513812712,Afternoon Run,2020-12-24T13:07:58Z,Run,16105.6,4519,4549,118.0,"[40.658702, -111.843914]",142.0,89.3,1388.0,1313.6,g6884363
859,4509234272,Morning Run,2020-12-23T09:56:56Z,Run,11926.7,4672,5099,476.0,"[40.8223, -111.903115]",143.4,84.5,1877.4,1563.6,g6691531
860,4504995395,Morning Run,2020-12-22T09:06:48Z,Run,10198.7,4930,5371,473.0,"[40.822322, -111.903453]",124.6,75.5,1876.8,1484.0,g6884363
861,4502016478,Afternoon Run,2020-12-21T16:13:10Z,Run,7799.6,1917,1917,3.0,"[40.793826, -111.934704]",151.7,90.7,1282.8,1270.2,g6884363
862,4497790469,Morning Run,2020-12-20T10:16:11Z,Run,19277.7,7900,8414,606.0,"[40.863838, -111.836716]",149.6,84.6,2206.2,1619.2,g6348261
863,4492325451,Morning Run,2020-12-19T09:25:38Z,Run,16151.1,5639,5652,535.0,"[40.822425, -111.902992]",160.9,90.5,1723.8,1487.8,g6691531
864,4488975942,Afternoon Run,2020-12-18T16:07:08Z,Run,7614.7,3558,4187,393.0,"[40.697371, -111.739588]",156.5,87.3,2150.4,1743.8,g6691531
865,4481499647,Afternoon Run,2020-12-16T17:03:15Z,Run,5742.7,2538,2732,204.0,"[40.779591, -111.885539]",155.7,83.8,1514.8,1359.0,g6691531
866,4475395403,Morning Run,2020-12-15T06:31:11Z,Run,13264.6,5386,5431,422.0,"[40.779769, -111.88539]",159.0,86.9,1712.2,1344.4,g6348261
867,4468738151,Morning Run,2020-12-13T08:10:01Z,Run,25917.4,12003,12589,1439.0,"[40.791252, -111.86294]",143.7,79.9,1854.2,1322.8,g6691531
868,4464650881,Afternoon Run,2020-12-12T15:50:40Z,Run,12570.7,4605,4831,431.6,"[40.822446, -111.903449]",157.7,87.6,1708.6,1530.5,g6691531
869,4460185571,Afternoon Run,2020-12-11T16:40:14Z,Run,6330.5,2478,2757,221.0,"[40.751009, -111.812826]",153.3,84.6,1608.2,1486.8,g6348261
870,4456890929,Evening Run,2020-12-10T18:53:37Z,Run,13250.6,4912,5108,424.0,"[40.779749, -111.885432]",158.3,87.8,1700.6,1332.4,g6348261
871,4452193591,Afternoon Run,2020-12-09T14:22:50Z,Run,12926.6,5010,5272,402.0,"[40.76961, -111.58428]",154.6,86.0,2232.8,1877.6,g6691531
872,4448433398,Afternoon Run,2020-12-08T16:36:34Z,Run,10213.7,4474,4861,399.0,"[40.826197, -111.89655]",143.8,81.6,1880.6,1564.6,g6884363
873,4440106340,Afternoon Run,2020-12-06T16:30:37Z,Run,5900.4,2414,2649,192.0,"[40.820879, -111.903716]",140.6,80.5,1686.8,1573.2,g6884363
874,4433898899,Morning Run,2020-12-05T07:06:33Z,Run,26630.5,12209,13384,1247.0,"[40.79193, -111.878043]",140.9,79.7,2193.0,1407.6,g6348261
875,4424853614,Morning Run,2020-12-03T06:32:32Z,Run,15398.0,6201,6283,548.0,"[40.779681, -111.885437]",163.5,87.5,1710.8,1340.4,g6348261
876,4422715612,Afternoon Run,2020-12-02T15:18:10Z,Run,14026.4,4175,4185,400.0,"[40.761884, -111.823769]",158.2,91.7,1708.6,1490.6,g6691531
877,4418510858,Afternoon Run,2020-12-01T16:35:13Z,Run,8815.0,3451,3657,356.0,"[40.826143, -111.896464]",157.0,86.2,1870.8,1568.0,g6348261
878,4410185596,Afternoon Run,2020-11-29T16:16:30Z,Run,10043.4,3500,3780,275.0,"[40.820639, -111.903593]",153.9,87.5,1732.2,1589.2,g6348261
879,4403766336,Morning Run,2020-11-28T09:30:42Z,Run,20430.8,7875,8609,632.0,"[40.864711, -111.838032]",139.7,86.2,2191.2,1583.8,g6348261
880,4399634346,Afternoon Run,2020-11-27T15:48:14Z,Run,7788.5,3657,4205,362.0,"[40.822423, -111.903156]",142.8,79.3,1896.8,1590.8,g4823501
881,4386930768,Afternoon Run,2020-11-24T16:37:30Z,Run,6780.6,2627,2800,197.0,"[40.784075, -111.892701]",161.5,84.0,1557.8,1351.2,g6348261
882,4377818602,Afternoon Run,2020-11-22T16:47:34Z,Run,6515.7,2460,2596,153.0,"[40.779811, -111.885382]",136.8,87.4,1472.2,1368.8,g6348261
883,4370924868,Morning Run,2020-11-21T08:14:14Z,Run,24218.1,10345,11404,1159.0,"[40.790268, -111.879001]",141.8,78.6,2207.0,1413.2,g6348261
884,4366831507,Afternoon Run,2020-11-20T17:09:55Z,Run,4030.3,1564,1744,177.0,"[40.7856, -111.852655]",144.3,87.7,1759.8,1589.2,g6691531
885,4362325810,Afternoon Run,2020-11-19T14:55:37Z,Run,12374.5,3913,4163,120.0,"[40.744305, -111.886423]",149.0,88.7,1390.0,1283.4,g6884363
886,4360458116,Morning Run,2020-11-19T07:12:40Z,Run,11191.1,4643,5174,384.0,"[40.779807, -111.885366]",156.5,83.6,1703.2,1371.4,g6348261
887,4358141460,Afternoon Run,2020-11-18T16:20:01Z,Run,10010.0,3675,3819,330.0,"[40.784109, -111.892924]",155.0,89.3,1685.6,1341.0,g6691531
888,4351003356,Morning Run,2020-11-17T06:30:40Z,Run,13252.4,5113,5284,401.0,"[40.779692, -111.885409]",164.2,87.9,1698.6,1347.6,g6348261
889,4343237697,Morning Run,2020-11-15T08:14:14Z,Run,19389.2,8385,8795,507.0,"[40.699405, -111.721286]",161.9,82.5,2312.4,1805.6,g4823501
